FLAG_MALE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,FLAG_EMPLOYED,DAYS_AGE,FLAG_CHILDREN,FLAG_APPROVED
False,True,True,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,False,,2.0,False,23118,False,False
True,True,False,1,148500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2865,True,True,False,Drivers,3.0,True,12930,True,True
False,False,True,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1381,False,True,False,High skill tech staff,1.0,True,15839,False,False
False,False,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-964,False,False,False,Sales staff,2.0,True,19923,False,False
False,False,True,0,157500.0,Working,Higher education,Married,House / apartment,-2426,False,False,False,Managers,2.0,True,17366,False,True
False,False,True,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1678,False,False,False,Sales staff,2.0,True,13177,False,False
True,True,False,0,87448.5,Working,Secondary / secondary special,Married,House / apartment,-139,True,False,False,,2.0,False,12034,False,True
True,True,False,0,180000.0,Working,Higher education,Married,With parents,-2087,False,False,False,Drivers,2.0,True,11043,False,False
False,False,False,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-3273,True,True,False,Secretaries,2.0,True,17355,False,True
True,False,True,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-6276,True,True,False,Laborers,2.0,True,18926,False,False
False,False,True,1,45000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1057,True,False,False,Cleaning staff,3.0,True,15616,True,False
False,False,True,0,135000.0,Working,Higher education,Single / not married,House / apartment,-1133,False,False,False,Managers,1.0,True,9100,False,False
True,True,True,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3099,False,True,False,,2.0,False,17401,False,False
False,True,True,3,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-721,False,True,False,High skill tech staff,5.0,True,11363,True,True
True,True,False,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-2218,False,False,False,Drivers,2.0,True,10191,False,False
False,False,True,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1953,False,False,False,Core staff,2.0,True,11107,False,True
False,False,False,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,False,False,,1.0,False,23451,False,False
False,False,True,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,23132,False,True
False,True,True,1,135000.0,Working,Higher education,Married,House / apartment,-4407,False,False,False,Managers,3.0,True,14863,True,True
False,True,False,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,-3852,False,False,True,Managers,2.0,True,20952,False,False
True,False,True,0,247500.0,Commercial associate,Higher education,Civil marriage,House / apartment,-401,False,False,False,Core staff,2.0,True,15995,False,True
True,True,True,1,247500.0,Working,Secondary / secondary special,Married,House / apartment,-1591,False,False,True,Drivers,3.0,True,11320,True,True
False,False,True,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22290,False,False
True,True,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-777,False,False,False,Laborers,2.0,True,12616,False,False
False,False,False,1,270000.0,Working,Secondary / secondary special,Separated,House / apartment,-1292,True,True,False,High skill tech staff,2.0,True,14846,True,True
True,False,False,2,216000.0,Working,Secondary / secondary special,Married,House / apartment,-1040,False,True,False,Laborers,4.0,True,14740,True,True
False,True,True,2,121500.0,Working,Incomplete higher,Married,House / apartment,-101,True,True,False,Core staff,4.0,True,11327,True,False
False,False,False,1,85500.0,State servant,Secondary / secondary special,Married,Municipal apartment,-6866,False,False,False,Core staff,3.0,True,15014,True,True
False,False,True,0,180000.0,Working,Secondary / secondary special,Separated,House / apartment,-5480,False,False,False,Core staff,1.0,True,21978,False,True
False,False,False,1,135000.0,Working,Higher education,Married,House / apartment,-1892,True,True,False,Sales staff,3.0,True,11524,True,True
True,True,False,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10202,False,False,False,,2.0,False,20029,False,True
False,False,True,1,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3360,False,False,False,Accountants,3.0,True,11900,True,True
False,False,True,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-884,True,True,False,Cooking staff,2.0,True,14749,False,True
True,False,True,2,81000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,4.0,False,24278,True,False
False,True,True,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,24121,False,True
False,False,True,0,225000.0,Working,Secondary / secondary special,Separated,House / apartment,-231,False,False,False,Laborers,1.0,True,16991,False,True
False,False,True,1,229500.0,State servant,Higher education,Married,House / apartment,-1769,False,False,False,,3.0,False,11187,True,True
False,False,True,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22151,False,False
True,False,True,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-6276,True,True,False,Laborers,2.0,True,18926,False,False
False,False,True,0,81000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,365243,False,False,False,,2.0,False,21967,False,False
True,False,False,1,202500.0,State servant,Incomplete higher,Married,With parents,-575,False,False,False,Drivers,3.0,True,12096,True,False
True,True,True,1,315000.0,Commercial associate,Secondary / secondary special,Married,With parents,-298,False,True,False,,3.0,False,10317,True,False
False,True,False,1,90000.0,State servant,Secondary / secondary special,Married,Municipal apartment,-7080,True,True,False,Medicine staff,3.0,True,13891,True,False
False,True,True,1,180000.0,State servant,Higher education,Married,House / apartment,-1388,False,False,False,Accountants,3.0,True,11774,True,False
False,True,False,0,60750.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,False,False,,1.0,False,18465,False,True
True,True,True,0,301500.0,Commercial associate,Higher education,Married,House / apartment,-429,False,False,False,Laborers,2.0,True,16029,False,False
False,False,False,0,450000.0,State servant,Higher education,Married,House / apartment,-5578,False,True,False,Managers,2.0,True,14718,False,False
True,False,False,0,225000.0,Commercial associate,Higher education,Married,With parents,-5082,True,False,False,Managers,2.0,True,13021,False,True
False,False,True,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1583,False,False,False,Medicine staff,2.0,True,20870,False,False
False,True,True,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22118,False,True
True,False,True,0,112500.0,Working,Higher education,Single / not married,House / apartment,-6380,True,True,False,Laborers,1.0,True,14846,False,False
True,False,True,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3611,False,False,False,Laborers,2.0,True,21867,False,True
False,False,True,0,144000.0,Working,Higher education,Single / not married,House / apartment,-4943,False,False,False,,1.0,False,13190,False,True
False,False,True,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1225,False,False,False,Cooking staff,2.0,True,17656,False,False
False,False,False,1,135000.0,State servant,Secondary / secondary special,Single / not married,Office apartment,-4089,False,False,False,,2.0,False,12328,True,True
False,False,True,0,135000.0,State servant,Incomplete higher,Single / not married,With parents,-2086,False,True,True,,1.0,False,9873,False,True
False,False,True,0,315000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,False,False,False,,2.0,False,20298,False,False
True,True,False,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1113,False,False,False,,1.0,False,9278,False,True
False,False,True,2,180000.0,Working,Higher education,Married,House / apartment,-467,True,False,False,,4.0,False,11560,True,True
False,False,True,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-6237,True,True,False,Medicine staff,4.0,True,15792,True,False
False,False,False,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-4711,False,False,False,,1.0,False,11512,False,False
True,True,False,0,360000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-2068,True,False,False,Laborers,1.0,True,15203,False,False
False,False,False,0,72000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22527,False,False
False,True,True,0,391500.0,Working,Secondary / secondary special,Married,House / apartment,-7264,False,False,False,Core staff,2.0,True,16995,False,True
False,True,True,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1956,False,False,False,Core staff,3.0,True,15109,True,False
False,False,True,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,False,False,,1.0,False,22116,False,False
False,True,True,2,108000.0,Working,Secondary / secondary special,Married,House / apartment,-1905,False,False,False,Laborers,4.0,True,14276,True,False
False,False,True,1,135000.0,Working,Incomplete higher,Separated,House / apartment,-599,False,False,False,Sales staff,2.0,True,10153,True,True
False,False,True,0,202500.0,Working,Higher education,Married,House / apartment,-2832,False,False,False,,2.0,False,19444,False,True
False,True,True,0,175500.0,Working,Secondary / secondary special,Married,House / apartment,-3141,False,False,False,Sales staff,2.0,True,18053,False,True
False,False,True,0,112500.0,Working,Secondary / secondary special,Separated,House / apartment,-979,False,False,False,Sales staff,1.0,True,11543,False,True
False,False,True,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6075,False,True,False,Laborers,3.0,True,16234,True,False
False,False,True,0,112500.0,State servant,Higher education,Civil marriage,With parents,-544,False,False,False,,2.0,False,8940,False,True
False,False,False,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-5637,False,False,False,Accountants,1.0,True,20657,False,True
False,False,True,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2576,False,False,False,Managers,4.0,True,17268,True,True
True,False,False,1,405000.0,Working,Secondary / secondary special,Married,With parents,-1328,False,False,False,Drivers,3.0,True,12675,True,True
True,True,False,0,900000.0,State servant,Higher education,Married,House / apartment,-1921,False,True,False,Core staff,2.0,True,23392,False,True
False,False,False,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,-2339,False,True,False,,2.0,False,10177,False,True
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,22616,False,False
